id,Cell,CellType,Date,Drug,DrugTime,Episode,EpisodeNum,FileSizeBytes,NumSpikes,NumSpikesAfter,RMP,StimDescription,StimDuration,Stimulus,SweepWindow,TotalSpikes,WCTime,Comment,count
89817,Neocortex D.12Dec18,TeA,12/12/2018,2uM CCh + 2/3uM ML297,706.6210000000001,S1.E9,9,2501743,15,22,-70.4851,"DAC0: PulseA -50 [200,1000];PulseB 250 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  250.],25000,37,752.953,,11
89822,Neocortex D.12Dec18,TeA,12/12/2018,2uM CCh + 2/3uM ML297,1026.4,S1.E14,14,2501745,12,39,-70.4094,"DAC0: PulseA -50 [200,1000];PulseB 250 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  250.],25000,51,1072.73,,11
89823,Neocortex D.12Dec18,TeA,12/12/2018,2uM CCh + 2/3uM ML297,1110.52,S1.E15,15,2501745,12,38,-71.3467,"DAC0: PulseA -50 [200,1000];PulseB 250 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  250.],25000,50,1156.85,,11
89824,Neocortex D.12Dec18,TeA,12/12/2018,2uM CCh + 2/3uM ML297,1213.59,S1.E16,16,2501745,12,36,-71.4243,"DAC0: PulseA -50 [200,1000];PulseB 250 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  250.],25000,48,1259.92,,11
89825,Neocortex D.12Dec18,TeA,12/12/2018,2uM CCh + 2/3uM ML297,1289.47,S1.E17,17,2501745,12,92,-70.39699999999999,"DAC0: PulseA -50 [200,1000];PulseB 250 [2000,4000];",2000,[2000. 4000.  250.],25000,104,1335.8,,11
89826,Neocortex D.12Dec18,TeA,12/12/2018,2uM CCh + 2/3uM ML297,1342.48,S1.E18,18,2501745,12,51,-69.7809,"DAC0: PulseA -50 [200,1000];PulseB 250 [2000,4000];",2000,[2000. 4000.  250.],25000,63,1388.81,,11
89830,Neocortex D.12Dec18,TeA,12/12/2018,2uM CCh + 2/3uM ML297,1539.64,S1.E22,22,2501745,14,102,-69.8154,"DAC0: PulseA -50 [200,1000];PulseB 250 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  250.],25000,116,1585.97,,11
89833,Neocortex D.12Dec18,TeA,12/12/2018,2uM CCh + 2/3uM ML297,1787.28,S1.E25,25,2501745,15,11,-70.8929,"DAC0: PulseA -50 [200,1000];PulseB 250 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  250.],25000,26,1833.61,,11
89837,Neocortex D.12Dec18,TeA,12/12/2018,2uM CCh + 2/3uM ML297,1993.56,S1.E29,29,2501745,15,58,-71.4399,"DAC0: PulseA -50 [200,1000];PulseB 250 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  250.],25000,73,2039.89,,11
89839,Neocortex D.12Dec18,TeA,12/12/2018,2uM CCh + 2/3uM ML297,2097.23,S1.E31,31,2501745,18,60,-70.2719,"DAC0: PulseA -50 [200,1000];PulseB 250 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  250.],25000,78,2143.56,,11
89854,Neocortex F.12Dec18,TeA,12/12/2018,2uM CCh + 2/3uM ML297,668.8589999999999,S1.E8,8,2501742,23,75,-70.7661,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",2000,[2000. 4000.  200.],25000,98,725.242,,24
89858,Neocortex F.12Dec18,TeA,12/12/2018,2uM CCh + 2/3uM ML297,982.6410000000001,S1.E12,12,2501744,24,61,-69.7152,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  200.],25000,85,1039.02,,24
89859,Neocortex F.12Dec18,TeA,12/12/2018,2uM CCh + 2/3uM ML297,1067.69,S1.E13,13,2501745,23,89,-70.3017,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",2000,[2000. 4000.  200.],25000,112,1124.07,,24
89863,Neocortex F.12Dec18,TeA,12/12/2018,2uM CCh + 2/3uM ML297,1425.23,S1.E17,17,2501744,25,60,-69.9461,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  200.],25000,85,1481.61,,24
89864,Neocortex F.12Dec18,TeA,12/12/2018,2uM CCh + 2/3uM ML297,1510.84,S1.E18,18,2501744,24,85,-71.0213,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",2000,[2000. 4000.  200.],25000,109,1567.22,,24
89867,Neocortex F.12Dec18,TeA,12/12/2018,2uM CCh + 2/3uM ML297,1845.18,S1.E21,21,2501744,26,108,-70.2268,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",2000,[2000. 4000.  200.],25000,134,1901.57,,24
89876,Neocortex F.12Dec18,TeA,12/12/2018,2uM CCh + 2/3uM ML297,2570.79,S1.E30,30,2501744,28,54,-70.6814,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  200.],25000,82,2627.18,,24
89878,Neocortex F.12Dec18,TeA,12/12/2018,2uM CCh + 2/3uM ML297,2722.31,S1.E32,32,2501744,26,57,-69.9691,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  200.],25000,83,2778.7,,24
89907,Neocortex F.12Dec18,TeA,12/12/2018,2uM CCh + 2/3uM ML297,4742.41,S3.E1,1,2501742,29,131,-68.903,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",2000,[2000. 4000.  200.],25000,160,4798.79,,24
89908,Neocortex F.12Dec18,TeA,12/12/2018,2uM CCh + 2/3uM ML297,4843.41,S3.E2,2,3001667,29,230,-70.9511,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",2000,[2000. 4000.  200.],50000,259,4899.79,,24
89909,Neocortex F.12Dec18,TeA,12/12/2018,2uM CCh + 2/3uM ML297,4973.69,S3.E3,3,3001667,29,58,-69.6937,,2000,[2000. 4000.  200.],50000,87,5030.07,,24
89910,Neocortex F.12Dec18,TeA,12/12/2018,2uM CCh + 2/3uM ML297,5104.14,S3.E4,4,3001667,30,234,-69.165,,2000,[2000. 4000.  200.],50000,264,5160.53,,24
89911,Neocortex F.12Dec18,TeA,12/12/2018,2uM CCh + 2/3uM ML297,5259.35,S3.E5,5,3001667,29,226,-71.4601,,2000,[2000. 4000.  200.],50000,255,5315.73,,24
89912,Neocortex F.12Dec18,TeA,12/12/2018,2uM CCh + 2/3uM ML297,5434.73,S3.E6,6,3001667,29,274,-70.8076,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",2000,[2000. 4000.  200.],50000,303,5491.11,,24
89913,Neocortex F.12Dec18,TeA,12/12/2018,2uM CCh + 2/3uM ML297,5563.06,S3.E7,7,3001667,29,211,-69.3307,,2000,[2000. 4000.  200.],50000,240,5619.44,,24
89914,Neocortex F.12Dec18,TeA,12/12/2018,2uM CCh + 2/3uM ML297,-0.0234375,S3.E8,8,3001668,30,251,-67.8216,,2000,[2000. 4000.  200.],50000,281,-0.0234375,,24
89915,Neocortex F.12Dec18,TeA,12/12/2018,2uM CCh + 2/3uM ML297,63.7891,S3.E9,9,3001667,27,180,-69.5442,,2000,[2000. 4000.  200.],50000,207,145.898,,24
89916,Neocortex F.12Dec18,TeA,12/12/2018,2uM CCh + 2/3uM ML297,173.949,S3.E10,10,3001669,29,222,-69.8272,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",2000,[2000. 4000.  200.],50000,251,256.059,,24
89917,Neocortex F.12Dec18,TeA,12/12/2018,2uM CCh + 2/3uM ML297,333.379,S3.E11,11,3001669,30,196,-70.6518,,2000,[2000. 4000.  200.],50000,226,415.48800000000006,,24
89918,Neocortex F.12Dec18,TeA,12/12/2018,2uM CCh + 2/3uM ML297,488.699,S3.E12,12,3001668,30,178,-70.2206,,2000,[2000. 4000.  200.],50000,208,570.809,,24
89919,Neocortex F.12Dec18,TeA,12/12/2018,2uM CCh + 2/3uM ML297,629.641,S3.E13,13,3001667,30,206,-70.6138,,2000,[2000. 4000.  200.],50000,236,711.75,,24
89920,Neocortex F.12Dec18,TeA,12/12/2018,2uM CCh + 2/3uM ML297,780.6289999999999,S3.E14,14,3001667,30,64,-68.9797,,2000,[2000. 4000.  200.],50000,97,862.738,,24
89922,Neocortex F.12Dec18,TeA,12/12/2018,2uM CCh + 2/3uM ML297,1018.48,S3.E16,16,3001667,29,233,-69.8808,,2000,[2000. 4000.  200.],50000,262,1100.59,,24
89923,Neocortex F.12Dec18,TeA,12/12/2018,2uM CCh + 2/3uM ML297,1229.94,S3.E17,17,3001668,29,256,-69.6756,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",2000,[2000. 4000.  200.],50000,285,1312.05,,24
89939,Neocortex C.14Dec18,TeA,12/14/2018,2uM CCh + 2/3uM ML297,426.88300000000004,S1.E7,7,2501743,40,273,-70.0414,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000];",2000,[2000. 4000.  300.],25000,313,662.9019999999999,,15
89940,Neocortex C.14Dec18,TeA,12/14/2018,2uM CCh + 2/3uM ML297,517.07,S1.E8,8,2501743,39,265,-70.3998,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000];",2000,[2000. 4000.  300.],25000,304,753.09,,15
89941,Neocortex C.14Dec18,TeA,12/14/2018,2uM CCh + 2/3uM ML297,633.023,S1.E9,9,2501743,39,28,-70.615,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  300.],25000,67,869.043,,15
89943,Neocortex C.14Dec18,TeA,12/14/2018,2uM CCh + 2/3uM ML297,719.793,S1.E11,11,2501745,36,212,-71.3019,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000];",2000,[2000. 4000.  300.],25000,248,955.812,,15
89949,Neocortex C.14Dec18,TeA,12/14/2018,2uM CCh + 2/3uM ML297,1041.01,S1.E17,17,2501745,36,48,-71.2967,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000]; TTL1: Puff 20900.0ms",2000,[2000. 4000.  300.],25000,84,1277.03,,15
89951,Neocortex C.14Dec18,TeA,12/14/2018,2uM CCh + 2/3uM ML297,1179.05,S1.E19,19,2501745,36,14,-70.6625,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000]; TTL1: Puff 20900.0ms",2000,[2000. 4000.  300.],25000,50,1415.07,,15
89952,Neocortex C.14Dec18,TeA,12/14/2018,2uM CCh + 2/3uM ML297,1225.68,S1.E20,20,2501745,37,170,-70.5822,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000];",2000,[2000. 4000.  300.],25000,207,1461.7,,15
89960,Neocortex C.14Dec18,TeA,12/14/2018,2uM CCh + 2/3uM ML297,1700.13,S1.E28,28,2501745,40,57,-70.4116,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000]; TTL1: Puff 20900.0ms",2000,[2000. 4000.  300.],25000,97,1936.15,,15
89961,Neocortex C.14Dec18,TeA,12/14/2018,2uM CCh + 2/3uM ML297,1778.87,S1.E29,29,2501745,39,48,-70.4331,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000]; TTL1: Puff 20900.0ms",2000,[2000. 4000.  300.],25000,87,2014.89,,15
89962,Neocortex C.14Dec18,TeA,12/14/2018,2uM CCh + 2/3uM ML297,1867.97,S1.E30,30,2501745,39,55,-70.8082,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000]; TTL1: Puff 20900.0ms",2000,[2000. 4000.  300.],25000,94,2103.99,,15
89963,Neocortex C.14Dec18,TeA,12/14/2018,2uM CCh + 2/3uM ML297,1937.91,S1.E31,31,2501745,41,198,-70.1414,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000];",2000,[2000. 4000.  300.],25000,239,2173.93,,15
89967,Neocortex C.14Dec18,TeA,12/14/2018,2uM CCh + 2/3uM ML297,2290.38,S1.E35,35,2501744,42,16,-70.2499,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000]; TTL1: Puff 20900.0ms",2000,[2000. 4000.  300.],25000,58,2526.4,,15
89970,Neocortex C.14Dec18,TeA,12/14/2018,2uM CCh + 2/3uM ML297,2438.74,S1.E38,38,2501744,42,17,-69.9986,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000]; TTL1: Puff 20900.0ms",2000,[2000. 4000.  300.],25000,59,2674.76,,15
89972,Neocortex C.14Dec18,TeA,12/14/2018,2uM CCh + 2/3uM ML297,2547.05,S1.E40,40,2501744,42,74,-70.6887,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000]; TTL1: Puff 20900.0ms",2000,[2000. 4000.  300.],25000,116,2783.07,,15
89973,Neocortex C.14Dec18,TeA,12/14/2018,2uM CCh + 2/3uM ML297,2669.23,S1.E41,41,2501744,42,98,-70.5181,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000]; TTL1: Puff 20900.0ms",2000,[2000. 4000.  300.],25000,140,2905.25,,15
90015,Neocortex K.14Dec18,TeA,12/14/2018,2uM CCh + 2/3uM ML297,663.742,S1.E10,10,2501745,24,98,-69.5476,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000];",2000,[2000. 4000.  300.],25000,122,743.4689999999999,,8
90016,Neocortex K.14Dec18,TeA,12/14/2018,2uM CCh + 2/3uM ML297,760.762,S1.E11,11,2501745,26,105,-68.8976,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000];",2000,[2000. 4000.  300.],25000,131,840.488,,8
90019,Neocortex K.14Dec18,TeA,12/14/2018,2uM CCh + 2/3uM ML297,1047.07,S1.E14,14,2501745,30,15,-70.0431,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000]; TTL1: Puff 20900.0ms",2000,[2000. 4000.  300.],25000,45,1126.8,,8
90027,Neocortex K.14Dec18,TeA,12/14/2018,2uM CCh + 2/3uM ML297,1423.12,S1.E22,22,2501745,30,47,-70.0309,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000]; TTL1: Puff 20900.0ms",2000,[2000. 4000.  300.],25000,77,1502.85,,8
90028,Neocortex K.14Dec18,TeA,12/14/2018,2uM CCh + 2/3uM ML297,1491.38,S1.E23,23,2501745,30,40,-70.2399,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000]; TTL1: Puff 20900.0ms",2000,[2000. 4000.  300.],25000,70,1571.11,,8
90029,Neocortex K.14Dec18,TeA,12/14/2018,2uM CCh + 2/3uM ML297,1542.45,S1.E24,24,2501745,30,56,-69.0324,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000]; TTL1: Puff 20900.0ms",2000,[2000. 4000.  300.],25000,86,1622.18,,8
90030,Neocortex K.14Dec18,TeA,12/14/2018,2uM CCh + 2/3uM ML297,1671.04,S1.E25,25,2501745,40,92,-72.2385,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000];",2000,[2000. 4000.  300.],25000,132,1750.77,,8
90032,Neocortex K.14Dec18,TeA,12/14/2018,2uM CCh + 2/3uM ML297,1780.75,S1.E27,27,2501745,36,103,-71.3219,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000];",2000,[2000. 4000.  300.],25000,139,1860.48,,8
90041,Neocortex A.08Jan19,TeA,1/8/2019,2uM CCh + 2/3uM ML297,705.0980000000001,S1.E7,7,2501738,31,186,-69.7907,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000];",2000,[2000. 4000.  300.],25000,217,783.398,,17
90042,Neocortex A.08Jan19,TeA,1/8/2019,2uM CCh + 2/3uM ML297,777.6210000000001,S1.E8,8,2501738,28,42,-70.0057,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  300.],25000,70,855.922,,17
90043,Neocortex A.08Jan19,TeA,1/8/2019,2uM CCh + 2/3uM ML297,957.75,S1.E9,9,2501739,31,13,-70.4678,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  300.],25000,44,1036.05,,17
90044,Neocortex A.08Jan19,TeA,1/8/2019,2uM CCh + 2/3uM ML297,1081.1,S1.E10,10,2501741,32,15,-70.2068,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  300.],25000,47,1159.4,,17
90045,Neocortex A.08Jan19,TeA,1/8/2019,2uM CCh + 2/3uM ML297,1229.98,S1.E11,11,2501741,33,187,-70.5073,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000]; TTL1: Puff 20800.0ms",2000,[2000. 4000.  300.],25000,220,1308.28,,17
90046,Neocortex A.08Jan19,TeA,1/8/2019,2uM CCh + 2/3uM ML297,1433.83,S1.E12,12,2501741,32,141,-70.6139,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000]; TTL1: Puff 20900.0ms",2000,[2000. 4000.  300.],25000,173,1512.13,,17
90049,Neocortex A.08Jan19,TeA,1/8/2019,2uM CCh + 2/3uM ML297,2918.23,S1.E15,15,2501740,32,160,-70.4421,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000]; TTL1: Puff 20900.0ms",2000,[2000. 4000.  300.],25000,192,2996.53,,17
90050,Neocortex A.08Jan19,TeA,1/8/2019,2uM CCh + 2/3uM ML297,3145.72,S1.E16,16,2501739,28,135,-70.0214,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000]; TTL1: Puff 20900.0ms",2000,[2000. 4000.  300.],25000,163,3224.02,,17
90052,Neocortex A.08Jan19,TeA,1/8/2019,2uM CCh + 2/3uM ML297,3698.36,S1.E18,18,2501739,34,185,-68.6811,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000]; TTL1: Puff 20900.0ms",2000,[2000. 4000.  300.],25000,219,3776.66,,17
90053,Neocortex A.08Jan19,TeA,1/8/2019,2uM CCh + 2/3uM ML297,4287.2,S1.E19,19,2501739,35,93,-69.7401,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000]; TTL1: Puff 20900.0ms",2000,[2000. 4000.  300.],25000,128,4365.5,,17
90054,Neocortex A.08Jan19,TeA,1/8/2019,2uM CCh + 2/3uM ML297,4387.32,S1.E20,20,2501740,33,39,-69.8209,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000]; TTL1: Puff 20900.0ms",2000,[2000. 4000.  300.],25000,72,4465.62,,17
90055,Neocortex A.08Jan19,TeA,1/8/2019,2uM CCh + 2/3uM ML297,4853.95,S1.E21,21,2501739,32,29,-69.5552,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000]; TTL1: Puff 20900.0ms",2000,[2000. 4000.  300.],25000,61,4932.25,,17
90057,Neocortex A.08Jan19,TeA,1/8/2019,2uM CCh + 2/3uM ML297,5909.27,S1.E23,23,2501739,30,15,-70.8247,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000]; TTL1: Puff 20900.0ms",2000,[2000. 4000.  300.],25000,45,5987.57,,17
90058,Neocortex A.08Jan19,TeA,1/8/2019,2uM CCh + 2/3uM ML297,6002.73,S1.E24,24,2501739,29,15,-70.6297,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000]; TTL1: Puff 20900.0ms",2000,[2000. 4000.  300.],25000,44,6081.03,,17
90059,Neocortex A.08Jan19,TeA,1/8/2019,2uM CCh + 2/3uM ML297,6096.28,S1.E25,25,2501739,29,13,-69.6899,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000]; TTL1: Puff 20900.0ms",2000,[2000. 4000.  300.],25000,42,6174.58,,17
90060,Neocortex A.08Jan19,TeA,1/8/2019,2uM CCh + 2/3uM ML297,6177.87,S1.E26,26,2501738,29,22,-70.0535,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000]; TTL1: Puff 20900.0ms",2000,[2000. 4000.  300.],25000,51,6256.17,,17
90062,Neocortex A.08Jan19,TeA,1/8/2019,2uM CCh + 2/3uM ML297,6781.39,S1.E28,28,2501739,28,11,-70.3663,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000]; TTL1: Puff 20900.0ms",2000,[2000. 4000.  300.],25000,39,6859.69,,17
91271,Neocortex D.23Jan19,TeA,1/23/2019,2uM CCh + 2/3uM ML297,780.852,S1.E7,7,2501741,21,89,-70.1378,"DAC0: PulseA -50 [200,1000];PulseB 150 [2000,4000];",2000,[2000. 4000.  150.],25000,110,837.988,,6
91273,Neocortex D.23Jan19,TeA,1/23/2019,2uM CCh + 2/3uM ML297,928.0939999999999,S1.E9,9,2501741,23,43,-71.0963,"DAC0: PulseA -50 [200,1000];PulseB 150 [2000,4000];",2000,[2000. 4000.  150.],25000,66,985.23,,6
91274,Neocortex D.23Jan19,TeA,1/23/2019,2uM CCh + 2/3uM ML297,1023.36,S1.E10,10,2501742,25,57,-70.3098,"DAC0: PulseA -50 [200,1000];PulseB 150 [2000,4000];",2000,[2000. 4000.  150.],25000,82,1080.5,,6
91275,Neocortex D.23Jan19,TeA,1/23/2019,2uM CCh + 2/3uM ML297,1183.68,S1.E11,11,2501743,29,56,-69.2748,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",2000,[2000. 4000.  200.],25000,85,1240.82,,6
91278,Neocortex D.23Jan19,TeA,1/23/2019,2uM CCh + 2/3uM ML297,1582.08,S1.E14,14,2501742,29,98,-69.9257,"DAC0: PulseA -50 [200,1000];PulseB 150 [2000,4000];",2000,[2000. 4000.  150.],25000,127,1639.22,,6
91281,Neocortex D.23Jan19,TeA,1/23/2019,2uM CCh + 2/3uM ML297,1944.36,S1.E17,17,2501742,29,119,-70.5977,"DAC0: PulseA -50 [200,1000];PulseB 150 [2000,4000];",2000,[2000. 4000.  150.],25000,148,2001.5,,6
